1.460172	 -0.100107	 -0.022680	 -0.050000
1.485658	 -0.200000	 -0.006753	 0.027493
1.493060	 -0.170987	 -0.002128	 0.050000
1.525947	 -0.042081	 0.018424	 -0.050000
1.552472	 0.061887	 0.035000	 0.030654
1.558834	 0.086825	 0.031024	 0.050000
1.587708	 0.200000	 0.012980	 -0.037797
1.591721	 0.184269	 0.010472	 -0.050000
1.624608	 0.055363	 -0.010080	 0.050000
1.657495	 -0.073542	 -0.030631	 -0.050000
1.664486	 -0.100944	 -0.035000	 -0.028743
1.689758	 -0.200000	 -0.019207	 0.048101
1.690382	 -0.197552	 -0.018817	 0.050000
1.723269	 -0.068646	 0.001735	 -0.050000
1.756157	 0.060260	 0.022287	 0.050000
1.776500	 0.140000	 0.035000	 -0.011859
1.789044	 0.189166	 0.027161	 -0.050000
1.791808	 0.200000	 0.025434	 -0.041595
1.821931	 0.081928	 0.006610	 0.050000
1.854818	 -0.046978	 -0.013942	 -0.050000
1.887705	 -0.175883	 -0.034494	 0.050000
1.888515	 -0.179057	 -0.035000	 0.047538
1.893858	 -0.200000	 -0.031661	 0.031291
1.920592	 -0.095211	 -0.014954	 -0.050000
1.953479	 0.033695	 0.005598	 0.050000
1.986367	 0.162601	 0.026150	 -0.050000
1.995908	 0.200000	 0.032112	 -0.020987
2.000529	 0.181887	 0.035000	 -0.006936
2.019254	 0.108493	 0.023299	 0.050000
2.052141	 -0.020413	 0.002747	 -0.050000
2.085028	 -0.149319	 -0.017805	 0.050000
2.097958	 -0.200000	 -0.025885	 0.010683
2.112544	 -0.142830	 -0.035000	 -0.033667
2.117915	 -0.121776	 -0.031643	 -0.050000
2.150802	 0.007130	 -0.011091	 0.050000
2.183689	 0.136036	 0.009460	 -0.050000
2.200008	 0.200000	 0.019658	 -0.000379
2.216577	 0.135058	 0.030012	 0.050000
2.224558	 0.103774	 0.035000	 0.025731
2.249464	 0.006152	 0.019436	 -0.050000
2.282351	 -0.122754	 -0.001116	 0.050000
2.302058	 -0.200000	 -0.013432	 -0.009925
2.315238	 -0.148341	 -0.021668	 -0.050000
2.336572	 -0.064718	 -0.035000	 0.014871
2.348125	 -0.019435	 -0.027780	 0.050000
2.381012	 0.109471	 -0.007229	 -0.050000
2.404108	 0.200000	 0.007205	 0.020229
2.413899	 0.161623	 0.013323	 0.050000
2.446787	 0.032717	 0.033875	 -0.050000
2.448587	 0.025661	 0.035000	 -0.044526
2.479674	 -0.096189	 0.015573	 0.050000
2.506159	 -0.200000	 -0.000978	 -0.030533
2.512561	 -0.174905	 -0.004979	 -0.050000
2.545448	 -0.046000	 -0.025530	 0.050000
2.560601	 0.013395	 -0.035000	 0.003924
2.578335	 0.082906	 -0.023918	 -0.050000
2.608209	 0.200000	 -0.005249	 0.040837
2.611222	 0.188188	 -0.003366	 0.050000
2.644109	 0.059282	 0.017186	 -0.050000
2.672615	 -0.052452	 0.035000	 0.036679
2.676996	 -0.069624	 0.032262	 0.050000
2.709884	 -0.198530	 0.011710	 -0.050000
2.710259	 -0.200000	 0.011476	 -0.048859
2.742771	 -0.072565	 -0.008841	 0.050000
2.775658	 0.056341	 -0.029393	 -0.050000
2.784630	 0.091508	 -0.035000	 -0.022719
2.808545	 0.185247	 -0.020055	 0.050000
2.812309	 0.200000	 -0.017703	 0.038555
2.841432	 0.085847	 0.000497	 -0.050000
2.874319	 -0.043059	 0.021049	 0.050000
2.896644	 -0.130565	 0.035000	 -0.017884
2.907206	 -0.171965	 0.028400	 -0.050000
2.914359	 -0.200000	 0.023930	 -0.028251
2.940094	 -0.099129	 0.007848	 0.050000
2.972981	 0.029776	 -0.012704	 -0.050000
3.005868	 0.158682	 -0.033256	 0.050000
3.008659	 0.169621	 -0.035000	 0.041514
3.016409	 0.200000	 -0.030157	 0.017947
3.038755	 0.112412	 -0.016192	 -0.050000
3.071642	 -0.016494	 0.004360	 0.050000
3.104529	 -0.145400	 0.024911	 -0.050000
3.118459	 -0.200000	 0.033616	 -0.007643
3.120673	 -0.191322	 0.035000	 -0.000911
3.137416	 -0.125694	 0.024537	 0.050000
3.170304	 0.003212	 0.003985	 -0.050000
3.203191	 0.132117	 -0.016567	 0.050000
3.220509	 0.200000	 -0.027390	 -0.002661
3.232687	 0.152266	 -0.035000	 -0.039691
3.236078	 0.138977	 -0.032881	 -0.050000
3.268965	 0.010071	 -0.012329	 0.050000
3.301852	 -0.118835	 0.008222	 -0.050000
3.322559	 -0.200000	 0.021163	 0.012965
3.334739	 -0.152259	 0.028774	 0.050000
3.344702	 -0.113209	 0.035000	 0.019707
3.367626	 -0.023353	 0.020674	 -0.050000
3.400513	 0.105552	 0.000122	 0.050000
3.424609	 0.200000	 -0.014936	 -0.023269
3.433401	 0.165542	 -0.020430	 -0.050000
3.456716	 0.074153	 -0.035000	 0.020896
3.466288	 0.036636	 -0.029019	 0.050000
3.499175	 -0.092270	 -0.008467	 -0.050000
3.526660	 -0.200000	 0.008709	 0.033573
3.532062	 -0.178824	 0.012085	 0.050000
3.564949	 -0.049918	 0.032637	 -0.050000
3.568731	 -0.035096	 0.035000	 -0.038502
3.597836	 0.078988	 0.016811	 0.050000
3.628710	 0.200000	 -0.002482	 -0.043877
3.630723	 0.192107	 -0.003741	 -0.050000
3.663611	 0.063201	 -0.024292	 0.050000
3.680745	 -0.003960	 -0.035000	 -0.002101
3.696498	 -0.065705	 -0.025156	 -0.050000
3.729385	 -0.194611	 -0.004604	 0.050000
3.730760	 -0.200000	 -0.003745	 0.045819
3.762272	 -0.076483	 0.015948	 -0.050000
3.792759	 0.043017	 0.035000	 0.042703
3.795159	 0.052423	 0.033500	 0.050000
3.828046	 0.181329	 0.012949	 -0.050000
3.832810	 0.200000	 0.009972	 -0.035515
3.860933	 0.089766	 -0.007603	 0.050000
3.893821	 -0.039140	 -0.028155	 -0.050000
3.904774	 -0.082073	 -0.035000	 -0.016694
3.926708	 -0.168046	 -0.021293	 0.050000
3.934860	 -0.200000	 -0.016199	 0.025211
3.959595	 -0.103048	 -0.000741	 -0.050000
3.992482	 0.025858	 0.019811	 0.050000
4.016788	 0.121130	 0.035000	 -0.023908
4.025369	 0.154764	 0.029638	 -0.050000
4.036910	 0.200000	 0.022425	 -0.014907
4.058256	 0.116331	 0.009086	 0.050000
4.091143	 -0.012575	 -0.011466	 -0.050000
4.124031	 -0.141481	 -0.032018	 0.050000
4.128803	 -0.160186	 -0.035000	 0.035489
4.138960	 -0.200000	 -0.028652	 0.004603
4.156918	 -0.129613	 -0.017430	 -0.050000
4.189805	 -0.000707	 0.003121	 0.050000
4.222692	 0.128199	 0.023673	 -0.050000
4.240817	 0.199243	 0.035000	 0.005113
4.241010	 0.200000	 0.034879	 0.005701
4.255579	 0.142895	 0.025775	 0.050000
4.288466	 0.013990	 0.005223	 -0.050000
4.321353	 -0.114916	 -0.015329	 0.050000
4.343060	 -0.200000	 -0.028894	 -0.016005
4.352831	 -0.161701	 -0.035000	 -0.045715
4.354240	 -0.156178	 -0.034119	 -0.050000
4.387128	 -0.027272	 -0.013568	 0.050000
4.420015	 0.101634	 0.006984	 -0.050000
4.445110	 0.200000	 0.022667	 0.026309
4.452902	 0.169460	 0.027536	 0.050000
4.464846	 0.122644	 0.035000	 0.013682
4.485789	 0.040554	 0.021912	 -0.050000
4.518676	 -0.088351	 0.001360	 0.050000
4.547161	 -0.200000	 -0.016440	 -0.036613
4.551563	 -0.182743	 -0.019191	 -0.050000
4.576860	 -0.083588	 -0.035000	 0.026920
4.584450	 -0.053837	 -0.030257	 0.050000
4.617338	 0.075069	 -0.009705	 -0.050000
4.649211	 0.200000	 0.010213	 0.046917
4.650225	 0.196025	 0.010847	 0.050000
4.683112	 0.067119	 0.031399	 -0.050000
4.688875	 0.044531	 0.035000	 -0.032477
4.715999	 -0.061786	 0.018049	 0.050000
4.748886	 -0.190692	 -0.002502	 -0.050000
4.751261	 -0.200000	 -0.003986	 -0.042779
4.781773	 -0.080402	 -0.023054	 0.050000
4.800889	 -0.005475	 -0.035000	 -0.008125
4.814660	 0.048504	 -0.026394	 -0.050000
4.847548	 0.177410	 -0.005842	 0.050000
4.853311	 0.200000	 -0.002241	 0.032475
4.880435	 0.093684	 0.014710	 -0.050000
4.912903	 -0.033582	 0.035000	 0.048728
4.913322	 -0.035222	 0.034739	 0.050000
4.946209	 -0.164127	 0.014187	 -0.050000
4.955361	 -0.200000	 0.008467	 -0.022171
4.979096	 -0.106967	 -0.006365	 0.050000
5.011983	 0.021939	 -0.026917	 -0.050000
5.024918	 0.072638	 -0.035000	 -0.010670
5.044870	 0.150845	 -0.022531	 0.050000
5.057411	 0.200000	 -0.014694	 0.011867
5.077758	 0.120249	 -0.001979	 -0.050000
5.110645	 -0.008657	 0.018572	 0.050000
5.136932	 -0.111695	 0.035000	 -0.029933
5.143532	 -0.137563	 0.030876	 -0.050000
5.159461	 -0.200000	 0.020921	 -0.001563
5.176419	 -0.133532	 0.010324	 0.050000
5.209306	 -0.004626	 -0.010228	 -0.050000
5.242193	 0.124280	 -0.030780	 0.050000
5.248947	 0.150751	 -0.035000	 0.029465
5.261511	 0.200000	 -0.027148	 -0.008741
5.275080	 0.146814	 -0.018669	 -0.050000
5.307967	 0.017908	 0.001883	 0.050000
5.340855	 -0.110998	 0.022435	 -0.050000
5.360961	 -0.189807	 0.035000	 0.011138
5.363561	 -0.200000	 0.033375	 0.019045
5.373742	 -0.160097	 0.027013	 0.050000
5.406629	 -0.031191	 0.006461	 -0.050000
5.439516	 0.097715	 -0.014091	 0.050000
5.465611	 0.200000	 -0.030398	 -0.029348
5.472403	 0.173379	 -0.034642	 -0.050000
5.472975	 0.171136	 -0.035000	 -0.048260
5.505290	 0.044473	 -0.014806	 0.050000
5.538177	 -0.084433	 0.005746	 -0.050000
5.567662	 -0.200000	 0.024171	 0.039652
5.571065	 -0.186661	 0.026298	 0.050000
5.584990	 -0.132080	 0.035000	 0.007658
5.603952	 -0.057756	 0.023150	 -0.050000
5.636839	 0.071150	 0.002599	 0.050000
5.669712	 0.200000	 -0.017944	 -0.049956
5.669726	 0.199944	 -0.017953	 -0.050000
5.697004	 0.093023	 -0.035000	 0.032945
5.702613	 0.071038	 -0.031495	 0.050000
5.735500	 -0.057868	 -0.010943	 -0.050000
5.768387	 -0.186774	 0.009609	 0.050000
5.771762	 -0.200000	 0.011717	 0.039740
5.801275	 -0.084321	 0.030161	 -0.050000
5.809019	 -0.053967	 0.035000	 -0.026453
5.834162	 0.044585	 0.019288	 0.050000
5.867049	 0.173491	 -0.001264	 -0.050000
5.873812	 0.200000	 -0.005491	 -0.029436
5.899936	 0.097603	 -0.021816	 0.050000
5.921033	 0.014910	 -0.035000	 -0.014150
5.932823	 -0.031303	 -0.027632	 -0.050000
5.965710	 -0.160209	 -0.007080	 0.050000
5.975862	 -0.200000	 -0.000736	 0.019132
5.998597	 -0.110885	 0.013472	 -0.050000
6.031484	 0.018020	 0.034023	 0.050000
6.033047	 0.024146	 0.035000	 0.045248
6.064372	 0.146926	 0.015425	 -0.050000
6.077912	 0.200000	 0.006963	 -0.008828
6.097259	 0.124168	 -0.005127	 0.050000
6.130146	 -0.004738	 -0.025679	 -0.050000
6.145062	 -0.063203	 -0.035000	 -0.004645
6.163033	 -0.133644	 -0.023769	 0.050000
6.179962	 -0.200000	 -0.013190	 -0.001476
6.195920	 -0.137450	 -0.003218	 -0.050000
6.228807	 -0.008544	 0.017334	 0.050000
6.257076	 0.102259	 0.035000	 -0.035957
6.261694	 0.120361	 0.032114	 -0.050000
6.282012	 0.200000	 0.019417	 0.011780
6.294582	 0.150733	 0.011562	 0.050000
6.327469	 0.021827	 -0.008990	 -0.050000
6.360356	 -0.107079	 -0.029542	 0.050000
6.369091	 -0.141316	 -0.035000	 0.023440
6.384062	 -0.200000	 -0.025644	 -0.022084
6.393243	 -0.164015	 -0.019907	 -0.050000
6.426130	 -0.035109	 0.000645	 0.050000
6.459017	 0.093796	 0.021197	 -0.050000
6.481105	 0.180372	 0.035000	 0.017162
6.486112	 0.200000	 0.031871	 0.032388
6.491904	 0.177298	 0.028251	 0.050000
6.524792	 0.048392	 0.007699	 -0.050000
6.557679	 -0.080514	 -0.012852	 0.050000
6.588163	 -0.200000	 -0.031902	 -0.042692
6.590566	 -0.190580	 -0.033404	 -0.050000
6.593119	 -0.180571	 -0.035000	 -0.042236
6.623453	 -0.061674	 -0.016044	 0.050000
6.656340	 0.067232	 0.004508	 -0.050000
6.689227	 0.196137	 0.025060	 0.050000
6.690213	 0.200000	 0.025676	 0.047004
6.705134	 0.141515	 0.035000	 0.001633
6.722114	 0.074957	 0.024388	 -0.050000
6.755002	 -0.053949	 0.003837	 0.050000
6.787889	 -0.182855	 -0.016715	 -0.050000
6.792263	 -0.200000	 -0.019449	 -0.036700
6.817148	 -0.102458	 -0.035000	 0.038969
6.820776	 -0.088239	 -0.032733	 0.050000
6.853663	 0.040667	 -0.012181	 -0.050000
6.886550	 0.169573	 0.008371	 0.050000
6.894313	 0.200000	 0.013222	 0.026396
6.919437	 0.101522	 0.028922	 -0.050000
6.929163	 0.063402	 0.035000	 -0.020428
6.952324	 -0.027384	 0.020526	 0.050000
6.985211	 -0.156290	 -0.000026	 -0.050000
6.996363	 -0.200000	 -0.006995	 -0.016092
7.018099	 -0.114804	 -0.020578	 0.050000
7.041177	 -0.024345	 -0.035000	 -0.020174
7.050986	 0.014102	 -0.028870	 -0.050000
7.083873	 0.143008	 -0.008318	 0.050000
7.098413	 0.200000	 0.000768	 0.005788
7.116760	 0.128087	 0.012233	 -0.050000
7.149647	 -0.000819	 0.032785	 0.050000
7.153191	 -0.014711	 0.035000	 0.039223
7.182534	 -0.129725	 0.016663	 -0.050000
7.200463	 -0.200000	 0.005459	 0.004516
7.215421	 -0.141369	 -0.003889	 0.050000
7.248309	 -0.012463	 -0.024441	 -0.050000
7.265206	 0.053768	 -0.035000	 0.001379
7.281196	 0.116443	 -0.025008	 0.050000
7.302513	 0.200000	 -0.011686	 -0.014820
7.314083	 0.154651	 -0.004456	 -0.050000
7.346970	 0.025746	 0.016096	 0.050000
7.377220	 -0.092824	 0.035000	 -0.041982
7.379857	 -0.103160	 0.033352	 -0.050000
7.404563	 -0.200000	 0.017913	 0.025124
7.412744	 -0.167934	 0.012800	 0.050000
7.445631	 -0.039028	 -0.007752	 -0.050000
7.478519	 0.089878	 -0.028303	 0.050000
7.489235	 0.131881	 -0.035000	 0.017416
7.506613	 0.200000	 -0.024140	 -0.035428
7.511406	 0.181216	 -0.021145	 -0.050000
7.544293	 0.052310	 -0.000593	 0.050000
7.577180	 -0.076595	 0.019959	 -0.050000
7.601249	 -0.170937	 0.035000	 0.023187
7.608664	 -0.200000	 0.030366	 0.045732
7.610067	 -0.194499	 0.029489	 0.050000
7.642954	 -0.065593	 0.008938	 -0.050000
7.675841	 0.063313	 -0.011614	 0.050000
7.708729	 0.192219	 -0.032166	 -0.050000
7.710714	 0.200000	 -0.033407	 -0.043964
7.713263	 0.190006	 -0.035000	 -0.036211
7.741616	 0.078875	 -0.017282	 0.050000
7.774503	 -0.050030	 0.003270	 -0.050000
7.807390	 -0.178936	 0.023822	 0.050000
7.812764	 -0.200000	 0.027180	 0.033660
7.825278	 -0.150950	 0.035000	 -0.004391
7.840277	 -0.092158	 0.025627	 -0.050000
7.873164	 0.036748	 0.005075	 0.050000
7.906051	 0.165654	 -0.015477	 -0.050000
7.914814	 0.200000	 -0.020953	 -0.023356
7.937292	 0.111893	 -0.035000	 0.044994
7.938938	 0.105440	 -0.033971	 0.050000
7.971826	 -0.023466	 -0.013419	 -0.050000
8.004713	 -0.152371	 0.007132	 0.050000
8.016864	 -0.200000	 0.014726	 0.013052
8.037600	 -0.118723	 0.027684	 -0.050000
8.049306	 -0.072837	 0.035000	 -0.014404
8.070487	 0.010183	 0.021764	 0.050000
8.103374	 0.139089	 0.001212	 -0.050000
8.118914	 0.200000	 -0.008499	 -0.002748
8.136261	 0.132005	 -0.019340	 0.050000
8.161321	 0.033781	 -0.035000	 -0.026199
8.169148	 0.003099	 -0.030108	 -0.050000
8.202036	 -0.125806	 -0.009557	 0.050000
8.220964	 -0.200000	 0.002272	 -0.007556
8.234923	 -0.145288	 0.010995	 -0.050000
8.267810	 -0.016382	 0.031547	 0.050000
8.273335	 0.005276	 0.035000	 0.033199
8.300697	 0.112524	 0.017901	 -0.050000
8.323014	 0.200000	 0.003955	 0.017860
8.333584	 0.158570	 -0.002651	 0.050000
8.366471	 0.029664	 -0.023202	 -0.050000
8.385350	 -0.044332	 -0.035000	 0.007404
8.399358	 -0.099242	 -0.026246	 0.050000
8.425064	 -0.200000	 -0.010181	 -0.028164
8.432246	 -0.171853	 -0.005694	 -0.050000
8.465133	 -0.042947	 0.014858	 0.050000
8.497364	 0.083389	 0.035000	 -0.048006
8.498020	 0.085959	 0.034590	 -0.050000
8.527115	 0.200000	 0.016408	 0.038468
8.530907	 0.185135	 0.014038	 0.050000
8.563794	 0.056229	 -0.006513	 -0.050000
8.596681	 -0.072677	 -0.027065	 0.050000
8.609378	 -0.122445	 -0.035000	 0.011391
8.629165	 -0.200000	 -0.022635	 -0.048772
8.629568	 -0.198417	 -0.022383	 -0.050000
8.662455	 -0.069512	 -0.001831	 0.050000
8.695343	 0.059394	 0.018721	 -0.050000
8.721393	 0.161502	 0.035000	 0.029211
8.728230	 0.188300	 0.030727	 0.050000
8.731215	 0.200000	 0.028862	 0.040924
8.761117	 0.082794	 0.010176	 -0.050000
8.794004	 -0.046112	 -0.010376	 0.050000
8.826891	 -0.175018	 -0.030928	 -0.050000
8.833265	 -0.200000	 -0.034911	 -0.030620
8.833407	 -0.199442	 -0.035000	 -0.030187
8.859778	 -0.096077	 -0.018520	 0.050000
8.892665	 0.032829	 0.002032	 -0.050000
8.925553	 0.161735	 0.022583	 0.050000
8.935315	 0.200000	 0.028684	 0.020316
8.945422	 0.160385	 0.035000	 -0.010416
8.958440	 0.109359	 0.026865	 -0.050000
8.991327	 -0.019547	 0.006313	 0.050000
9.024214	 -0.148453	 -0.014239	 -0.050000
9.037365	 -0.200000	 -0.022457	 -0.010012
9.057101	 -0.122641	 -0.034791	 0.050000
9.057436	 -0.121329	 -0.035000	 0.048982
9.089988	 0.006264	 -0.014657	 -0.050000
9.122875	 0.135170	 0.005894	 0.050000
9.139415	 0.200000	 0.016230	 -0.000292
9.155763	 0.135924	 0.026446	 -0.050000
9.169450	 0.082272	 0.035000	 -0.008379
9.188650	 0.007018	 0.023002	 0.050000
9.221537	 -0.121888	 0.002450	 -0.050000
9.241465	 -0.200000	 -0.010003	 0.010596
9.254424	 -0.149206	 -0.018102	 0.050000
9.281465	 -0.043216	 -0.035000	 -0.032223
9.287311	 -0.020300	 -0.031347	 -0.050000
9.320198	 0.108605	 -0.010795	 0.050000
9.343515	 0.200000	 0.003777	 -0.020900
9.353085	 0.162489	 0.009757	 -0.050000
9.385973	 0.033583	 0.030309	 0.050000
9.393479	 0.004159	 0.035000	 0.027174
9.418860	 -0.095323	 0.019139	 -0.050000
9.445565	 -0.200000	 0.002450	 0.031204
9.451747	 -0.175771	 -0.001413	 0.050000
9.484634	 -0.046865	 -0.021964	 -0.050000
9.505494	 0.034897	 -0.035000	 0.013428
9.517521	 0.082040	 -0.027484	 0.050000
9.547616	 0.200000	 -0.008677	 -0.041508
9.550408	 0.189054	 -0.006932	 -0.050000
9.583295	 0.060148	 0.013620	 0.050000
9.616182	 -0.068758	 0.034172	 -0.050000
9.617508	 -0.073954	 0.035000	 -0.045969
9.649070	 -0.197664	 0.015277	 0.050000
9.649666	 -0.200000	 0.014904	 0.048188
9.681957	 -0.073430	 -0.005275	 -0.050000
9.714844	 0.055476	 -0.025827	 0.050000
9.729522	 0.113010	 -0.035000	 0.005367
9.747731	 0.184381	 -0.023621	 -0.050000
9.751716	 0.200000	 -0.021131	 -0.037884
9.780618	 0.086713	 -0.003069	 0.050000
9.813505	 -0.042193	 0.017483	 -0.050000
9.841537	 -0.152067	 0.035000	 0.035236
9.846392	 -0.171099	 0.031966	 0.050000
9.853766	 -0.200000	 0.027358	 0.027580
9.879280	 -0.099995	 0.011414	 -0.050000
9.912167	 0.028911	 -0.009138	 0.050000
9.945054	 0.157817	 -0.029690	 -0.050000
9.953551	 0.191123	 -0.035000	 -0.024162
9.955816	 0.200000	 -0.033585	 -0.017276
9.977941	 0.113278	 -0.019758	 0.050000
Execution Time: 2555 ms
